indicator,severity,description,source_feed,reference,type
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465892/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465893/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465881/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465882/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465876/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465878/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465879/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465870/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465871/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465872/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465873/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465874/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465875/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465865/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465866/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465864/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465852/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465853/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465857/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465847/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465848/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465850/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465843/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465844/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465845/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465833/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465835/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465839/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465825/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465826/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465827/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465828/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465829/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465830/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465831/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465832/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465820/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465804/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465806/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465809/,domain
web.archive.org,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465811/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465814/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465815/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465795/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465796/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465798/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465799/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465802/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465790/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465791/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465792/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465785/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465786/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465787/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465779/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465781/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465782/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465772/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465773/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465776/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465777/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465778/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465766/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465768/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465769/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465771/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465760/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465761/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465762/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465763/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465764/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465765/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465757/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465758/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465755/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465747/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465749/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465752/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465753/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465739/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465740/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465741/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465742/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465744/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465735/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465737/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465729/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465731/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465724/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465725/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465715/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465716/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465717/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465718/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465719/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465721/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465722/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465723/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465709/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465710/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465711/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465714/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465707/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465708/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465703/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465704/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465697/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465699/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465701/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465702/,domain
web.archive.org,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465688/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465691/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465692/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465693/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465694/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465695/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465685/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465679/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465680/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465682/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465683/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465675/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465678/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465671/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465672/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465673/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465657/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465660/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465663/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465664/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465665/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465666/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465667/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465668/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465655/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465652/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465647/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465648/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465649/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465630/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465631/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465632/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465633/,domain
img1.wsimg.com,HIGH,"URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465635/,domain
