indicator,severity,description,source_feed,reference,type
118.200.131.244,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555704/,ip
46.6.5.226,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555700/,ip
31.202.153.12,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555694/,ip
209.54.101.170,HIGH,"URLhaus: malware_download (opendir,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555679/,ip
209.54.101.170,HIGH,"URLhaus: malware_download (AsyncRAT,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555678/,ip
209.54.101.170,HIGH,"URLhaus: malware_download (opendir,rat,wshrat)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555676/,ip
209.54.101.170,HIGH,"URLhaus: malware_download (exe,MassLogger,Neshta,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555677/,ip
209.54.101.170,HIGH,URLhaus: malware_download (opendir),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555674/,ip
209.54.101.170,HIGH,URLhaus: malware_download (opendir),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555675/,ip
107.172.132.32,HIGH,"URLhaus: malware_download (ascii,Encoded,Formbook,opendir,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555664/,ip
77.83.207.69,HIGH,"URLhaus: malware_download (connectwise,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555655/,ip
77.83.207.69,HIGH,"URLhaus: malware_download (exe,HijackLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555651/,ip
77.83.207.69,HIGH,"URLhaus: malware_download (connectwise,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555650/,ip
77.83.207.69,HIGH,"URLhaus: malware_download (exe,LummaStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555645/,ip
107.175.243.148,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555646/,ip
77.83.207.69,HIGH,"URLhaus: malware_download (exe,LummaStealer)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555648/,ip
77.83.207.69,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555649/,ip
196.251.81.110,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555633/,ip
196.251.81.110,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555635/,ip
196.251.81.110,HIGH,"URLhaus: malware_download (elf,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555624/,ip
107.173.47.141,HIGH,"URLhaus: malware_download (exe,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555585/,ip
107.175.243.148,HIGH,"URLhaus: malware_download (AgentTesla,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555541/,ip
77.83.207.69,HIGH,"URLhaus: malware_download (BABADEDA,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555540/,ip
185.156.72.39,HIGH,"URLhaus: malware_download (exe,phorpiex)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555539/,ip
198.12.83.90,HIGH,"URLhaus: malware_download (encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555534/,ip
107.172.132.57,HIGH,"URLhaus: malware_download (encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555533/,ip
107.172.132.57,HIGH,"URLhaus: malware_download (encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555532/,ip
107.172.132.57,HIGH,"URLhaus: malware_download (encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555525/,ip
107.175.243.148,HIGH,"URLhaus: malware_download (encrypted,GuLoader,jpg-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555523/,ip
107.175.243.148,HIGH,"URLhaus: malware_download (AgentTesla,encrypted,GuLoader,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555521/,ip
107.175.243.148,HIGH,"URLhaus: malware_download (encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555522/,ip
209.54.102.157,HIGH,"URLhaus: malware_download (encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555520/,ip
185.156.72.8,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555519/,ip
91.196.35.253,HIGH,"URLhaus: malware_download (blight,botnet,ddos,iot botnet,malware,mirai,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555511/,ip
91.196.35.253,HIGH,"URLhaus: malware_download (blight,botnet,ddos,iot botnet,malware,mirai,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555512/,ip
91.196.35.253,HIGH,"URLhaus: malware_download (blight,botnet,ddos,iot botnet,malware,mirai,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555513/,ip
27.106.125.187,HIGH,"URLhaus: malware_download (censys,CobaltStrike)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555507/,ip
196.251.70.93,HIGH,"URLhaus: malware_download (censys,CobaltStrike)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555500/,ip
1.94.35.73,HIGH,"URLhaus: malware_download (censys,CobaltStrike)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555505/,ip
1.95.0.62,HIGH,"URLhaus: malware_download (censys,CobaltStrike)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555506/,ip
85.192.49.221,HIGH,"URLhaus: malware_download (lnk,xml-opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555495/,ip
91.196.35.253,HIGH,"URLhaus: malware_download (blight,botnet,ddos,iot botnet,malware,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555496/,ip
91.196.35.253,HIGH,"URLhaus: malware_download (blight,botnet,ddos,iot botnet,malware,mirai,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555497/,ip
91.196.35.253,HIGH,"URLhaus: malware_download (blight,botnet,ddos,iot botnet,malware,mirai,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555498/,ip
91.196.35.253,HIGH,"URLhaus: malware_download (blight,botnet,ddos,iot botnet,malware,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555499/,ip
85.192.49.221,HIGH,"URLhaus: malware_download (lnk,xml-opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555487/,ip
89.23.113.213,HIGH,"URLhaus: malware_download (lnk,xml-opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555488/,ip
153.37.252.36,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555486/,ip
178.44.165.133,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555476/,ip
115.127.119.198,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555478/,ip
79.40.183.214,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555482/,ip
79.143.122.241,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555472/,ip
192.162.66.114,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555474/,ip
37.192.40.240,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555475/,ip
81.30.208.254,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555470/,ip
88.8.17.128,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555468/,ip
182.239.78.135,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555465/,ip
116.105.134.122,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555461/,ip
83.224.158.135,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555456/,ip
41.147.195.150,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555458/,ip
45.95.169.115,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555455/,ip
45.95.169.115,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555451/,ip
45.95.169.115,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555452/,ip
45.95.169.115,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555453/,ip
45.95.169.115,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555454/,ip
198.98.59.180,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555450/,ip
45.95.169.115,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555435/,ip
45.95.169.115,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555436/,ip
45.95.169.115,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555437/,ip
45.95.169.115,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555438/,ip
198.98.59.180,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555440/,ip
198.98.59.180,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555441/,ip
198.98.59.180,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555442/,ip
198.98.59.180,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555443/,ip
198.98.59.180,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555444/,ip
198.98.59.180,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555445/,ip
198.98.59.180,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555446/,ip
198.98.59.180,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555447/,ip
198.98.59.180,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555448/,ip
198.98.59.180,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555449/,ip
45.38.4.50,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555432/,ip
66.187.4.33,HIGH,"URLhaus: malware_download (elf,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555429/,ip
66.187.4.33,HIGH,"URLhaus: malware_download (elf,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555430/,ip
66.187.4.33,HIGH,"URLhaus: malware_download (elf,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555431/,ip
66.187.4.33,HIGH,"URLhaus: malware_download (censys,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555401/,ip
207.174.22.171,HIGH,"URLhaus: malware_download (censys,mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555400/,ip
192.250.228.95,HIGH,"URLhaus: malware_download (c2-monitor-auto,mips,mirai,payload,telnet)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555397/,ip
192.250.228.95,HIGH,"URLhaus: malware_download (c2-monitor-auto,mirai,telnet,unknown)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555395/,ip
192.250.228.95,HIGH,"URLhaus: malware_download (c2-monitor-auto,mirai,telnet,unknown)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555396/,ip
192.250.228.95,HIGH,"URLhaus: malware_download (arm,c2-monitor-auto,mirai,payload,telnet)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555394/,ip
192.250.228.95,HIGH,"URLhaus: malware_download (arm,c2-monitor-auto,mirai,payload,telnet)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555393/,ip
192.250.228.95,HIGH,"URLhaus: malware_download (c2-monitor-auto,mirai,payload,telnet,x86)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555392/,ip
192.250.228.95,HIGH,"URLhaus: malware_download (c2-monitor-auto,mirai,telnet,unknown)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555391/,ip
192.250.228.95,HIGH,"URLhaus: malware_download (c2-monitor-auto,mirai,payload,ppc,telnet)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555390/,ip
192.250.228.95,HIGH,"URLhaus: malware_download (c2-monitor-auto,mirai,telnet,unknown)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555389/,ip
42.112.26.129,HIGH,"URLhaus: malware_download (censys,mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555386/,ip
192.250.228.95,HIGH,"URLhaus: malware_download (arm,c2-monitor-auto,mirai,payload,telnet)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555388/,ip
42.112.26.129,HIGH,"URLhaus: malware_download (censys,elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555379/,ip
66.187.4.33,HIGH,"URLhaus: malware_download (censys,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555385/,ip
192.250.228.95,HIGH,"URLhaus: malware_download (c2-monitor-auto,linux,payload,telnet)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555371/,ip
207.174.22.171,HIGH,"URLhaus: malware_download (censys,elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555364/,ip
42.112.26.129,HIGH,"URLhaus: malware_download (censys,elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555348/,ip
66.187.4.33,HIGH,"URLhaus: malware_download (censys,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555350/,ip
42.112.26.129,HIGH,"URLhaus: malware_download (censys,elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555355/,ip
209.141.34.106,HIGH,"URLhaus: malware_download (censys,mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555322/,ip
42.112.26.129,HIGH,"URLhaus: malware_download (censys,mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555324/,ip
66.187.4.33,HIGH,"URLhaus: malware_download (censys,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555325/,ip
42.112.26.129,HIGH,"URLhaus: malware_download (censys,mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555330/,ip
42.112.26.129,HIGH,"URLhaus: malware_download (censys,mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555334/,ip
42.112.26.129,HIGH,"URLhaus: malware_download (censys,elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555310/,ip
79.27.110.247,HIGH,"URLhaus: malware_download (censys,elf,mirai,ua-wget,WebServerPirata,xmrig)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555257/,ip
78.29.45.8,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555213/,ip
78.29.45.8,HIGH,"URLhaus: malware_download (c2-monitor-auto,dropped-by-amadey)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555201/,ip
192.240.55.219,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555162/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555151/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555152/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555153/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555154/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555155/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555156/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555157/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555159/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555160/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555161/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555150/,ip
31.202.153.12,HIGH,URLhaus: malware_download (hajime),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555132/,ip
112.198.195.68,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555076/,ip
112.198.195.68,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555072/,ip
222.127.152.164,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555045/,ip
146.103.25.100,HIGH,"URLhaus: malware_download (ascii,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555040/,ip
101.37.236.20,HIGH,"URLhaus: malware_download (censys,CobaltStrike)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555029/,ip
113.45.4.235,HIGH,"URLhaus: malware_download (censys,CobaltStrike)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555028/,ip
45.136.15.39,HIGH,"URLhaus: malware_download (censys,CobaltStrike)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555025/,ip
176.65.140.209,HIGH,"URLhaus: malware_download (Emmenhtal,lnk,xml-opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555022/,ip
58.240.204.253,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555019/,ip
85.91.210.201,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555021/,ip
190.214.55.142,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555014/,ip
181.199.86.79,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555017/,ip
217.96.228.37,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555018/,ip
217.64.135.53,HIGH,"URLhaus: malware_download (censys,elf,hajime)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555012/,ip
2.55.90.62,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555005/,ip
41.147.195.150,HIGH,"URLhaus: malware_download (backdoor,censys,elf,sshdkit)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3555006/,ip
50.7.40.179,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554970/,ip
50.7.40.179,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554971/,ip
50.7.40.179,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554972/,ip
50.7.40.179,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554973/,ip
50.7.40.179,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554974/,ip
50.7.40.179,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554975/,ip
50.7.40.179,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554976/,ip
50.7.40.179,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554978/,ip
50.7.40.179,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554979/,ip
50.7.40.179,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554980/,ip
50.7.40.179,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554982/,ip
113.236.134.94,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554949/,ip
175.165.115.151,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554944/,ip
182.119.19.132,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554940/,ip
182.119.19.132,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554928/,ip
112.248.189.177,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554922/,ip
175.150.131.16,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554920/,ip
123.173.102.186,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554891/,ip
180.190.242.141,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554889/,ip
205.250.172.128,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554881/,ip
180.190.242.141,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554877/,ip
123.173.102.186,HIGH,"URLhaus: malware_download (32-bit,arm,elf,mirai,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554874/,ip
205.250.172.128,HIGH,"URLhaus: malware_download (32-bit,elf,mips,Mozi)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3554864/,ip
