indicator,severity,description,source_feed,reference
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3482367/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3482368/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3482333/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3482343/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3482347/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3482332/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3482330/
www.automobile-bk.de,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3482262/
www.luuk-lifestyle.eu,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3482259/
www.support-data.com,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3482257/
sharegolem.com,HIGH,"Domain hosting: URLhaus: malware_download (alturastreet-icu,elf)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3482102/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481956/
raw.githubusercontent.com,HIGH,"Domain hosting: URLhaus: malware_download (js,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481344/
chillyhiss.update-checker-status.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481222/
chillyhiss.update-checker-status.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481221/
chillyhiss.update-checker-status.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481220/
fox-news-checker.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481205/
fox-news-checker.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481206/
win-network-checker.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481207/
utorrent-server-api.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481202/
utorrent-server-api.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481203/
security-service-api-link.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481204/
update-checker-status.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481201/
security-service-api-link.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481200/
microsoft-auth-network.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481198/
microsoft-auth-network.cc,HIGH,"Domain hosting: URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481199/
2024.sci-hub.se,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3481138/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480361/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480359/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480360/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480320/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480322/
2fa-v.site,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480283/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480279/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480277/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480278/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480271/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480272/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480273/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480274/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480275/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480276/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480269/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480264/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480265/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480242/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480243/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480244/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480245/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480236/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480239/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480241/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3480197/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479998/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479407/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479330/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479331/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479332/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479334/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479335/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479336/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479328/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479329/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479326/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479322/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479323/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479324/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479325/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479320/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479321/
onyxsafetrack.de,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479159/
onyxstealthnet.de,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479154/
onyxaquarius.de,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479152/
web.qxfhelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477634/
m.qxfhelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477635/
web.nexhelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477620/
web.bqxhelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477569/
onyxleo.de,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477548/
web.fiqhelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477546/
m.hlghelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477501/
web.hlghelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477503/
onyxfortifypro.de,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477468/
onyxnexguard.de,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477470/
onyxsentinelx.de,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477460/
acc.cbihelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477461/
axhelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477453/
wlop10.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477454/
onyxsecuregate.de,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477457/
m.qxfhelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477422/
web.nexhelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477409/
m.nexhelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477402/
web.qxfhelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477388/
onyxfortitech.de,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477302/
agd-yrr1.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477303/
jdsfrw-11.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477304/
acc.wtshelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477305/
acc.tishelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477271/
ubftr3.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477267/
m.mzihelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477264/
onyxcyberapex.de,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477161/
onyxsafenova.de,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477157/
m.anphelp.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477158/
gzeed-33w.top,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477135/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476822/
codeload.github.com,HIGH,Domain hosting: URLhaus: malware_download (eternitystealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476753/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476593/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476594/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476586/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476587/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476588/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476589/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476590/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476591/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476592/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476558/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475899/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475897/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475898/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475894/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475896/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475656/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475654/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475655/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475653/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475642/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475643/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475644/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475645/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475646/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475647/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475649/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475650/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475651/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475624/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475625/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475626/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475627/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475628/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475629/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475630/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475631/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475633/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475634/
